segment_id,start_timestamp_ns,end_timestamp_ns,duration_sec,lever,sample_count,mean_roll_angle,mean_pitch_angle,mean_abs_yaw_rate,corr_roll_vs_abs_yaw,corr_pitch_vs_abs_yaw,ols_abs_yaw_intercept,ols_abs_yaw_roll_coef,ols_abs_yaw_pitch_coef,ols_abs_yaw_r2
1,1779154296664714895,1779154297744832069,1.080117174,0.5,45,-4.2462929078075335,1.8671873108825274,0.001302936767981878,-0.042686214711523555,0.1824206654569238,0.0013006673180469774,0.0012979503575789285,0.002952969322291761,0.07433366496577043
2,1779154302765135669,1779154403703966909,100.93883124,0.6000000238418579,5038,-1.1338363976579082,0.7162291320673364,0.09218332064344827,0.9585696916798045,0.03608466876074287,0.10437733652647448,0.010948442261765619,0.0003067823426638602,0.9195549549215699
3,1779154409864070516,1779154468303271972,58.439201456,0.699999988079071,2923,-0.933014570830265,-1.2776696000307277,0.15862472749551118,0.6669210510803555,0.048693689380516984,0.16426084288583978,0.005142855524648183,0.0006556908375504613,0.45159040872504186
4,1779154474423292946,1779154507003110381,32.579817435,0.800000011920929,1630,-0.9569371852491185,0.3336559343551217,0.28379125578721737,0.5441995468750225,-0.009619707238031435,0.29068125711469234,0.007350330694015157,0.0004309931959820758,0.2970695144251888
5,1779154513122625647,1779154535142361867,22.01973622,0.8999999761581421,1102,-1.307908232277045,-2.367681942957675,0.41828089479776476,-0.10068663458216646,-0.07571043151907207,0.4112455952817325,-0.002277746511382538,-0.0017131591997901127,0.01602841643671138
6,1779154541262554134,1779154562142391861,20.879837727,1.0,1045,-1.9404898726411046,-0.4876565905507879,0.44022864051008076,0.47696987414033054,-0.11396185053673438,0.4625003071544671,0.011744017605368405,-0.00106115777573249,0.2291162900122219
