segment_id,start_timestamp_ns,end_timestamp_ns,duration_sec,lever,sample_count,mean_roll_angle,mean_pitch_angle,mean_abs_yaw_rate,corr_roll_vs_abs_yaw,corr_pitch_vs_abs_yaw,ols_abs_yaw_intercept,ols_abs_yaw_roll_coef,ols_abs_yaw_pitch_coef,ols_abs_yaw_r2
1,1779769500453480695,1779769506433566616,5.980085921,0.10000000149011612,300,-2.7637728895395384,-1.8014798407606414,0.0006872233929727672,-0.06547034389348706,0.01142753733396056,0.0003500441654985252,-0.00031608368121654887,0.00029775758205066933,0.006082014930509083
2,1779769511453303598,1779769517473214159,6.019910561,0.20000000298023224,302,-2.7483705153240443,-1.7737238420821106,0.0007309830450586765,0.004964602639398696,-0.0648232008774288,-0.000819238417838199,7.346209050355023e-05,-0.0009878214775385472,0.004305650731797117
3,1779769522493258036,1779769528473259700,5.980001664,0.30000001192092896,300,-2.729104590492355,-1.7635879318268386,0.0007385833423153087,-0.01361417444938082,0.16280951861375315,0.0057427983432201506,0.0003594407044179603,0.002281294656116424,0.027908649950456055
4,1779769533493106261,1779769539473111808,5.980005547,0.4000000059604645,300,-2.749782476901899,-1.761544649621826,0.0015421620187543645,-0.023594663958095466,0.3398652034511348,0.01390972529591944,-0.0009117924427140458,0.008444176627543959,0.11905924406044155
5,1779769544492997823,1779769602032753953,57.53975613,0.5,2878,-1.683963745403825,1.2422725803793209,0.05391145927004429,0.8610589807774957,0.8051832309483912,0.056671332435833235,0.004215897015039414,0.0034932305763108024,0.8395863823078102
