metric,value
filtered_samples,11262
corr_abs_yaw_vs_lever,0.1177554000721096
corr_abs_yaw_vs_roll,0.15192570937866004
corr_abs_yaw_vs_pitch,0.63232315995029
ols_abs_yaw_intercept,-0.03800231480321999
ols_abs_yaw_lever_coef,0.19378577907261668
ols_abs_yaw_roll_coef,0.0064818134431933044
ols_abs_yaw_pitch_coef,0.002369744535181184
ols_abs_yaw_r2,0.7652532402427007
residual_corr_roll_after_lever,0.26275901283644537
residual_corr_pitch_after_lever,0.6129217468536867

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",303,0.000573316178589309,-0.008841970388312852,-0.04189071983239929
"[0.2,0.30000000000000004)",2220,0.03734566055811389,0.8800475681928582,0.5550299873387207
"[0.30000000000000004,0.4)",2519,0.011671651200052145,0.6891262235506735,0.6385259902841532
"[0.4,0.5)",1108,0.019425623854676,0.7143111357219968,-0.7695800290769225
"[0.5,0.6)",5112,0.030033108605273733,0.906305552607883,0.7441321901046544
"[0.6,0.7)",0,nan,nan,nan
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",0,nan,nan,nan
"[0.9,1.0)",0,nan,nan,nan
