metric,value
filtered_samples,25673
corr_abs_yaw_vs_lever,0.9196426790372436
corr_abs_yaw_vs_roll,0.19896456477524385
corr_abs_yaw_vs_pitch,-0.00858187423429786
ols_abs_yaw_intercept,-0.3041090910501109
ols_abs_yaw_lever_coef,0.7279388797399465
ols_abs_yaw_roll_coef,0.006202653487914045
ols_abs_yaw_pitch_coef,-0.0008501540107374583
ols_abs_yaw_r2,0.884336794475949
residual_corr_roll_after_lever,0.49580205521388604
residual_corr_pitch_after_lever,-0.0754654864279149

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",0,nan,nan,nan
"[0.2,0.30000000000000004)",0,nan,nan,nan
"[0.30000000000000004,0.4)",0,nan,nan,nan
"[0.4,0.5)",3275,0.046586010304645695,0.9224804229055679,0.6571287056240138
"[0.5,0.6)",11492,0.04044658302554328,0.9578229081643354,0.25746320478478446
"[0.6,0.7)",7155,0.11949803479408486,0.21782334179923302,0.09472710540863817
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",2728,0.3370647624512052,-0.1716886015529765,-0.10070002304509437
"[0.9,1.0)",0,nan,nan,nan
