metric,value
filtered_samples,14538
corr_abs_yaw_vs_lever,0.5237915935593078
corr_abs_yaw_vs_roll,0.20847425178695042
corr_abs_yaw_vs_pitch,0.6657066443119919
ols_abs_yaw_intercept,-0.008689523328799737
ols_abs_yaw_lever_coef,0.11570594208002877
ols_abs_yaw_roll_coef,0.004019557461907311
ols_abs_yaw_pitch_coef,0.003105386892592703
ols_abs_yaw_r2,0.8279443111089375
residual_corr_roll_after_lever,0.5819953357620957
residual_corr_pitch_after_lever,0.49561545075287183

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",606,0.0006916695184393782,-0.07566187883003968,-0.07666190884435306
"[0.2,0.30000000000000004)",1827,0.025659301427787464,0.7962978609661834,-0.007867013296800745
"[0.30000000000000004,0.4)",2563,0.009190823912004499,0.8662579448401078,-0.71083742952178
"[0.4,0.5)",2098,0.016509214353442846,0.8560146752447823,-0.7170595166488917
"[0.5,0.6)",7444,0.041610050859431404,0.949576981773708,0.6564325050395392
"[0.6,0.7)",0,nan,nan,nan
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",0,nan,nan,nan
"[0.9,1.0)",0,nan,nan,nan
