metric,value
filtered_samples,4080
corr_abs_yaw_vs_lever,0.8077146553851032
corr_abs_yaw_vs_roll,0.6155438123388811
corr_abs_yaw_vs_pitch,0.8892524059796816
ols_abs_yaw_intercept,0.0026376570367037575
ols_abs_yaw_lever_coef,0.0916827481177294
ols_abs_yaw_roll_coef,0.002919871977654212
ols_abs_yaw_pitch_coef,0.006817708130556816
ols_abs_yaw_r2,0.9018235131089422
residual_corr_roll_after_lever,0.67198666649578
residual_corr_pitch_after_lever,0.6273508178517089

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",300,0.0006872233929727672,-0.06547034389348706,0.01142753733396056
"[0.2,0.30000000000000004)",302,0.0007309830450586765,0.004964602639398696,-0.0648232008774288
"[0.30000000000000004,0.4)",300,0.0007385833423153087,-0.01361417444938082,0.16280951861375315
"[0.4,0.5)",300,0.0015421620187543645,-0.023594663958095466,0.3398652034511348
"[0.5,0.6)",2878,0.05391145927004429,0.8610589807774957,0.8051832309483912
"[0.6,0.7)",0,nan,nan,nan
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",0,nan,nan,nan
"[0.9,1.0)",0,nan,nan,nan
