metric,value
filtered_samples,24355
corr_abs_yaw_vs_lever,0.9062765002442124
corr_abs_yaw_vs_roll,0.13967530153583263
corr_abs_yaw_vs_pitch,0.033802858766547324
ols_abs_yaw_intercept,-0.29692357322369023
ols_abs_yaw_lever_coef,0.7170521147140543
ols_abs_yaw_roll_coef,0.006509640740658851
ols_abs_yaw_pitch_coef,-0.0001564140065738462
ols_abs_yaw_r2,0.869158892861011
residual_corr_roll_after_lever,0.5152870098418789
residual_corr_pitch_after_lever,0.012441861486323208

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",0,nan,nan,nan
"[0.2,0.30000000000000004)",0,nan,nan,nan
"[0.30000000000000004,0.4)",0,nan,nan,nan
"[0.4,0.5)",3925,0.046384765099120956,0.9176848104360481,0.45412212747806174
"[0.5,0.6)",8800,0.03975137670544788,0.956473458913962,0.2667914470714063
"[0.6,0.7)",7897,0.11722692706435951,0.5704749010143297,-0.11982026557582406
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",2735,0.33650559202645985,0.24238493971443226,-0.207188107513501
"[0.9,1.0)",0,nan,nan,nan
