metric,value
filtered_samples,7453
corr_abs_yaw_vs_lever,0.7881944002520329
corr_abs_yaw_vs_roll,0.14845586315936296
corr_abs_yaw_vs_pitch,0.8949372050086408
ols_abs_yaw_intercept,-0.008220561779454318
ols_abs_yaw_lever_coef,0.12193478469320139
ols_abs_yaw_roll_coef,0.004599105595749303
ols_abs_yaw_pitch_coef,0.004372698431104299
ols_abs_yaw_r2,0.9146702151667434
residual_corr_roll_after_lever,0.7005234743328744
residual_corr_pitch_after_lever,0.5069832673055471

lever_bin,sample_count,mean_abs_yaw,corr_roll,corr_pitch
"[0.1,0.2)",300,0.0005995024175470106,-0.020682287922250322,0.012866543761564979
"[0.2,0.30000000000000004)",300,0.0008072147790473774,0.0685331465840673,-0.09772421756941256
"[0.30000000000000004,0.4)",1013,0.007478328802312205,0.12484520279860069,-0.19560071269803586
"[0.4,0.5)",2910,0.01815441369685457,0.832333254858752,-0.8944320999498168
"[0.5,0.6)",2930,0.05292134826762936,0.8719818190690444,0.8317465388981784
"[0.6,0.7)",0,nan,nan,nan
"[0.7000000000000001,0.8)",0,nan,nan,nan
"[0.8,0.9)",0,nan,nan,nan
"[0.9,1.0)",0,nan,nan,nan
