timestamp_ns,lever,yaw_rate,roll_angle,pitch_angle
1779767209262177408,0.0,,,
1779767209312100933,0.0,,,
1779767209361995518,0.0,,,
1779767209412228747,0.0,,,
1779767209462183164,0.0,,,
1779767209512226164,0.0,,,
1779767209562182991,0.0,,,
1779767209612052249,0.0,,,
1779767209662421321,0.0,,,
1779767209712073589,0.0,,,
1779767209762062684,0.0,,,
1779767209812174329,0.0,,,
1779767209862108553,0.0,,,
1779767209912257514,0.0,,,
1779767209954196035,,-0.000954476934684399,,
1779767209962240866,0.0,,,
1779767209974028572,,-0.001090830782496456,,
1779767209994029856,,-0.00040906154343617096,,
1779767210012121509,0.0,,,
1779767210014048693,,0.0,,
1779767210034147028,,0.0008181230868723419,,
1779767210054186194,,-0.000681769239060285,,
1779767210062199341,0.0,,,
1779767210074438717,,0.0,,
1779767210094145803,,0.000136353847812057,,
1779767210112356804,0.0,,,
1779767210114100250,,-0.00040906154343617096,,
1779767210134377187,,0.0,,
1779767210154243859,,-0.000272707695624114,,
1779767210162245428,0.0,,,
1779767210174260963,,-0.000954476934684399,,
1779767210194273948,,-0.000272707695624114,,
1779767210212358571,0.0,,,
1779767210214488461,,0.000954476934684399,,
1779767210234193096,,-0.000681769239060285,,
1779767210254173882,,-0.001090830782496456,,
1779767210262133437,0.0,,,
1779767210273987621,,0.0,,
1779767210294312261,,-0.0008181230868723419,,
1779767210312132550,0.0,,,
1779767210314549116,,-0.000136353847812057,,
1779767210334306633,,0.00040906154343617096,,
1779767210354240790,,-0.000272707695624114,,
1779767210362221591,0.0,,,
1779767210374202513,,-0.00040906154343617096,,
1779767210394003997,,-0.000136353847812057,,
1779767210412355882,0.0,,,
1779767210414390889,,0.0,,
1779767210434107863,,-0.000136353847812057,,
1779767210454099630,,-0.000272707695624114,,
1779767210462252417,0.0,,,
1779767210474187967,,-0.000954476934684399,,
1779767210494148355,,-0.000954476934684399,,
1779767210512334447,0.0,,,
1779767210514205114,,-0.0008181230868723419,,
1779767210534046330,,-0.000272707695624114,,
1779767210554108555,,-0.00040906154343617096,,
1779767210562252731,0.0,,,
1779767210574367148,,0.000136353847812057,,
1779767210594195405,,0.000545415391248228,,
1779767210612301262,0.0,,,
1779767210614457167,,0.00040906154343617096,,
1779767210634196979,,-0.000545415391248228,,
1779767210654010665,,0.000272707695624114,,
1779767210662116194,0.0,,,
1779767210674178186,,-0.00040906154343617096,,
1779767210694323653,,0.000545415391248228,,
1779767210712255192,0.0,,,
1779767210714297691,,0.000545415391248228,,
1779767210734181580,,-0.000681769239060285,,
1779767210754192304,,-0.001090830782496456,,
1779767210762283415,0.0,,,
1779767210774212029,,-0.000272707695624114,,
1779767210794002073,,-0.000136353847812057,,
1779767210812614351,0.0,,,
1779767210814611069,,-0.001227184630308513,,
1779767210834069522,,0.000545415391248228,,
1779767210854144768,,-0.000136353847812057,,
1779767210862255268,0.0,,,
1779767210874158585,,-0.000681769239060285,,
1779767210894133027,,-0.00040906154343617096,,
1779767210912183759,0.0,,,
1779767210914203967,,0.0,,
1779767210934054358,,-0.000272707695624114,,
1779767210954212762,,0.0,,
1779767210962279907,0.0,,,
1779767210974401825,,-0.000681769239060285,,
1779767210994236870,,-0.001090830782496456,,
1779767211012345661,0.0,,,
1779767211014343795,,-0.001090830782496456,,
1779767211034169580,,-0.000954476934684399,,
1779767211054071938,,0.000681769239060285,,
1779767211062194932,0.0,,,
1779767211074068830,,-0.00040906154343617096,,
1779767211094227408,,-0.00136353847812057,,
1779767211112288162,0.0,,,
1779767211114228044,,-0.000136353847812057,,
1779767211134240687,,0.0008181230868723419,,
1779767211154426854,,0.000272707695624114,,
1779767211162094088,0.0,,,
1779767211173994145,,0.000136353847812057,,
1779767211194003546,,-0.00040906154343617096,,
1779767211212351747,0.0,,,
1779767211214192960,,0.000272707695624114,,
1779767211234077768,,-0.0008181230868723419,,
1779767211254422309,,0.0,,
1779767211262479439,0.0,,,
1779767211274188607,,0.000136353847812057,,
1779767211294039065,,-0.0008181230868723419,,
1779767211312145323,0.0,,,
1779767211314058534,,-0.0008181230868723419,,
1779767211334092919,,0.000272707695624114,,
1779767211354433824,,-0.00040906154343617096,,
1779767211362639438,0.0,,,
1779767211374220859,,-0.000681769239060285,,
1779767211394142194,,-0.00136353847812057,,
1779767211412339624,0.0,,,
