timestamp_ns,lever,yaw_rate,roll_angle,pitch_angle
1779766679972370849,0.0,,,
1779766680022276234,0.0,,,
1779766680072583427,0.0,,,
1779766680122476658,0.0,,,
1779766680172512026,0.0,,,
1779766680223764298,0.0,,,
1779766680272494594,0.0,,,
1779766680322444430,0.0,,,
1779766680372517549,0.0,,,
1779766680422331525,0.0,,,
1779766680472333074,0.0,,,
1779766680522511684,0.0,,,
1779766680572299147,0.0,,,
1779766680622210671,0.0,,,
1779766680672211538,0.0,,,
1779766680722229620,0.0,,,
1779766680772319546,0.0,,,
1779766680822359103,0.0,,,
1779766680872861241,0.0,,,
1779766680901380943,,0.001227184630308513,,
1779766680920164849,,0.000954476934684399,,
1779766680922609173,0.0,,,
1779766680940305815,,-0.000681769239060285,,
1779766680960160069,,-0.00040906154343617096,,
1779766680972260778,0.0,,,
1779766680980266147,,-0.000545415391248228,,
1779766681000409136,,0.000136353847812057,,
1779766681020284969,,-0.00040906154343617096,,
1779766681022563303,0.0,,,
1779766681040346111,,-0.000545415391248228,,
1779766681060423108,,0.00040906154343617096,,
1779766681072520041,0.0,,,
1779766681080364266,,-0.00040906154343617096,,
1779766681100237997,,-0.000954476934684399,,
1779766681120248444,,0.000272707695624114,,
1779766681122328343,0.0,,,
1779766681140158598,,0.00040906154343617096,,
1779766681160386990,,-0.000681769239060285,,
1779766681172429481,0.0,,,
1779766681180290013,,0.000136353847812057,,
1779766681200574988,,0.000272707695624114,,
1779766681220543378,,0.000954476934684399,,
1779766681223011956,0.0,,,
1779766681240207767,,-0.000545415391248228,,
1779766681260173249,,0.0008181230868723419,,
1779766681272212532,0.0,,,
1779766681280164705,,-0.000681769239060285,,
1779766681300512518,,-0.00040906154343617096,,
1779766681320323758,,0.000136353847812057,,
1779766681322940261,0.0,,,
1779766681340223736,,0.000681769239060285,,
1779766681360431699,,-0.000272707695624114,,
1779766681372198166,0.0,,,
1779766681380162009,,0.001090830782496456,,
1779766681401086211,,-0.000681769239060285,,
1779766681420265679,,-0.000136353847812057,,
1779766681422833324,0.0,,,
1779766681440313186,,0.0,,
1779766681460201578,,-0.000272707695624114,,
1779766681472309894,0.0,,,
1779766681480320276,,-0.000136353847812057,,
1779766681501358715,,-0.0008181230868723419,,
1779766681520267022,,-0.000545415391248228,,
1779766681522438086,0.0,,,
1779766681540166151,,-0.00040906154343617096,,
1779766681560349111,,-0.00040906154343617096,,
1779766681572522427,0.0,,,
1779766681580282372,,0.0,,
1779766681600433319,,0.001090830782496456,,
1779766681620327320,,-0.00040906154343617096,,
1779766681622938939,0.0,,,
1779766681640170037,,0.00040906154343617096,,
1779766681660219808,,-0.000545415391248228,,
1779766681672298127,0.0,,,
1779766681680176738,,-0.000272707695624114,,
1779766681700609885,,-0.000272707695624114,,
1779766681720315867,,-0.000681769239060285,,
1779766681722768659,0.0,,,
1779766681740306593,,-0.0008181230868723419,,
1779766681760304200,,0.000136353847812057,,
1779766681772908528,0.0,,,
1779766681780441650,,0.000272707695624114,,
1779766681800365090,,-0.000272707695624114,,
1779766681820141626,,-0.000272707695624114,,
1779766681822252960,0.0,,,
1779766681840247186,,-0.000136353847812057,,
1779766681860328706,,-0.000545415391248228,,
1779766681872483545,0.0,,,
1779766681880258154,,0.000954476934684399,,
1779766681900487940,,-0.000272707695624114,,
1779766681920374919,,0.0,,
1779766681923006012,0.0,,,
1779766681940149031,,0.000954476934684399,,
1779766681960117740,,-0.000681769239060285,,
1779766681972635781,0.0,,,
1779766681980289498,,-0.00136353847812057,,
1779766682000348681,,-0.000136353847812057,,
1779766682020462681,,0.000272707695624114,,
1779766682022544417,0.0,,,
1779766682040471589,,-0.000954476934684399,,
1779766682060278588,,-0.00040906154343617096,,
1779766682072290475,0.0,,,
1779766682080316428,,-0.000272707695624114,,
1779766682100512494,,-0.000272707695624114,,
1779766682120294395,,0.0,,
1779766682122688271,0.0,,,
1779766682140415923,,0.0,,
1779766682160240063,,0.0,,
1779766682172574490,0.0,,,
1779766682180342007,,0.000272707695624114,,
1779766682200407336,,-0.000136353847812057,,
1779766682220108221,,0.000272707695624114,,
1779766682222300317,0.0,,,
1779766682240652751,,0.001090830782496456,,
1779766682260256218,,0.000272707695624114,,
1779766682272313431,0.0,,,
1779766682280232490,,-0.000954476934684399,,
1779766682300305307,,-0.000545415391248228,,
1779766682320214737,,0.000136353847812057,,
1779766682322658966,0.0,,,
1779766682340203907,,-0.001227184630308513,,
1779766682360344363,,-0.001227184630308513,,
1779766682372284741,0.0,,,
1779766682380545823,,-0.0008181230868723419,,
1779766682400256566,,0.000272707695624114,,
1779766682420568536,,0.000136353847812057,,
1779766682423030139,0.0,,,
1779766682440368657,,0.000681769239060285,,
1779766682460279051,,-0.000954476934684399,,
1779766682472500460,0.0,,,
1779766682480281247,,0.000545415391248228,,
1779766682500097189,,-0.00040906154343617096,,
1779766682520118221,,0.0008181230868723419,,
1779766682522557640,0.0,,,
1779766682540491631,,-0.00040906154343617096,,
1779766682560375369,,-0.0008181230868723419,,
1779766682573151145,0.0,,,
1779766682580214060,,0.000136353847812057,,
1779766682600254681,,0.000545415391248228,,
1779766682620174809,,-0.000545415391248228,,
1779766682622351208,0.0,,,
1779766682640175816,,-0.000954476934684399,,
1779766682660323505,,-0.00040906154343617096,,
1779766682672653143,0.0,,,
1779766682680234864,,-0.0008181230868723419,,
1779766682700277807,,-0.0008181230868723419,,
1779766682720262319,,-0.00040906154343617096,,
1779766682722716596,0.0,,,
1779766682740354747,,-0.000136353847812057,,
1779766682760234148,,0.0008181230868723419,,
1779766682772292141,0.0,,,
1779766682780440794,,-0.0008181230868723419,,
1779766682800241170,,-0.0008181230868723419,,
1779766682820263173,,-0.000681769239060285,,
1779766682822880687,0.0,,,
1779766682840455336,,0.00040906154343617096,,
1779766682860249913,,0.0,,
1779766682872549473,0.0,,,
1779766682880282584,,0.000272707695624114,,
1779766682900557600,,-0.0008181230868723419,,
1779766682920139261,,-0.000681769239060285,,
1779766682922316084,0.0,,,
1779766682940279376,,-0.0008181230868723419,,
1779766682960371983,,0.0,,
1779766682972279832,0.0,,,
1779766682980342432,,-0.001090830782496456,,
1779766683000245422,,-0.000545415391248228,,
1779766683020258140,,-0.001090830782496456,,
1779766683022450561,0.0,,,
1779766683040110960,,-0.0008181230868723419,,
1779766683060187054,,-0.000545415391248228,,
1779766683072371645,0.0,,,
1779766683080659140,,0.000681769239060285,,
1779766683100376757,,-0.00040906154343617096,,
1779766683120460486,,-0.00040906154343617096,,
1779766683122642016,0.0,,,
1779766683140707361,,-0.000954476934684399,,
1779766683160113277,,-0.000272707695624114,,
1779766683172180956,0.0,,,
1779766683180206221,,-0.000136353847812057,,
1779766683200265641,,0.0,,
1779766683220320424,,0.000681769239060285,,
1779766683222565313,0.0,,,
1779766683240400633,,0.0,,
1779766683260282143,,0.001227184630308513,,
1779766683272353592,0.0,,,
1779766683280224904,,-0.00040906154343617096,,
1779766683300107107,,0.00040906154343617096,,
1779766683320281011,,-0.000681769239060285,,
1779766683322516846,0.0,,,
1779766683340206531,,0.000136353847812057,,
1779766683360677997,,-0.000136353847812057,,
1779766683372553459,0.0,,,
1779766683380549791,,0.001227184630308513,,
1779766683400273375,,0.00040906154343617096,,
1779766683420226574,,0.00136353847812057,,
1779766683422416566,0.0,,,
1779766683440206246,,-0.00136353847812057,,
1779766683460305008,,-0.0008181230868723419,,
1779766683472495617,0.0,,,
1779766683480175274,,0.0008181230868723419,,
1779766683500290378,,0.000545415391248228,,
1779766683520331830,,-0.00040906154343617096,,
1779766683522646103,0.0,,,
1779766683540450442,,0.0008181230868723419,,
1779766683560169468,,0.0,,
1779766683572278776,0.0,,,
1779766683580246005,,-0.000545415391248228,,
1779766683600142075,,-0.000681769239060285,,
1779766683620404368,,0.000136353847812057,,
1779766683623066377,0.0,,,
1779766683640808759,,0.000681769239060285,,
1779766683660362327,,0.001090830782496456,,
1779766683672516875,0.0,,,
1779766683680402349,,-0.000545415391248228,,
1779766683700196735,,-0.000136353847812057,,
1779766683720127482,,-0.000272707695624114,,
1779766683722333870,0.0,,,
1779766683740220924,,0.0,,
1779766683760548178,,0.000272707695624114,,
1779766683772486734,0.0,,,
1779766683780371383,,0.000545415391248228,,
1779766683800364168,,-0.000681769239060285,,
1779766683820253406,,0.000272707695624114,,
1779766683822558365,0.0,,,
1779766683840122910,,0.000681769239060285,,
1779766683860091580,,-0.00040906154343617096,,
1779766683872393481,0.0,,,
1779766683880407800,,0.000272707695624114,,
1779766683900201051,,0.0,,
1779766683920245168,,-0.001090830782496456,,
1779766683922732893,0.0,,,
1779766683940312118,,0.000272707695624114,,
1779766683960232007,,0.00136353847812057,,
1779766683972174134,0.0,,,
1779766683980170109,,-0.000681769239060285,,
1779766684000346217,,-0.000136353847812057,,
1779766684020226899,,0.001090830782496456,,
1779766684022409640,0.0,,,
1779766684040686120,,-0.000272707695624114,,
1779766684060330850,,-0.001227184630308513,,
1779766684072611210,0.0,,,
1779766684080254871,,-0.000136353847812057,,
1779766684100130598,,0.000272707695624114,,
1779766684120194656,,0.00040906154343617096,,
1779766684122403802,0.0,,,
1779766684140792393,,-0.000545415391248228,,
1779766684160340939,,-0.000545415391248228,,
1779766684172628204,0.0,,,
1779766684180340595,,0.000272707695624114,,
1779766684200399929,,-0.00136353847812057,,
1779766684220199604,,0.000272707695624114,,
1779766684222393537,0.0,,,
1779766684240147944,,0.000272707695624114,,
1779766684260339383,,-0.000136353847812057,,
1779766684272334273,0.0,,,
