timestamp_ns,lever,yaw_rate,roll_angle,pitch_angle
1779767791552398029,0.0,,,
1779767791604405437,0.0,,,
1779767791652353232,0.0,,,
1779767791702404902,0.0,,,
1779767791752444444,0.0,,,
1779767791802362838,0.0,,,
1779767791852872962,0.0,,,
1779767791902289794,0.0,,,
1779767791952489517,0.0,,,
1779767792002695628,0.0,,,
1779767792052584731,0.0,,,
1779767792102323442,0.0,,,
1779767792152495147,0.0,,,
1779767792202250569,0.0,,,
1779767792252539862,0.0,,,
1779767792302200377,0.0,,,
1779767792352330588,0.0,,,
1779767792393491664,,0.000545415391248228,,
1779767792402315050,0.0,,,
1779767792413296596,,0.0,,
1779767792433262448,,0.00040906154343617096,,
1779767792452450793,0.0,,,
1779767792453500990,,0.000272707695624114,,
1779767792473347177,,0.000272707695624114,,
1779767792493603533,,0.0,,
1779767792502468238,0.0,,,
1779767792513426141,,0.000545415391248228,,
1779767792533259509,,-0.00040906154343617096,,
1779767792552225212,0.0,,,
1779767792553219311,,-0.000272707695624114,,
1779767792573310836,,-0.000136353847812057,,
1779767792593485641,,0.000136353847812057,,
1779767792602404567,0.0,,,
1779767792613294539,,-0.00040906154343617096,,
1779767792633692710,,-0.000545415391248228,,
1779767792652499125,0.0,,,
1779767792653498927,,-0.000681769239060285,,
1779767792673181873,,0.000954476934684399,,
1779767792693348211,,-0.00136353847812057,,
1779767792702311938,0.0,,,
1779767792713397490,,0.00040906154343617096,,
1779767792733421277,,0.000545415391248228,,
1779767792752697568,0.0,,,
1779767792753445212,,0.001227184630308513,,
1779767792773368160,,-0.000136353847812057,,
1779767792793487047,,0.000272707695624114,,
1779767792802193582,0.0,,,
1779767792813247870,,0.00040906154343617096,,
1779767792833523686,,-0.000136353847812057,,
1779767792852613473,0.0,,,
1779767792853585017,,0.0,,
1779767792873387783,,-0.001227184630308513,,
1779767792893823697,,-0.000545415391248228,,
1779767792902355098,0.0,,,
1779767792913290014,,0.0,,
1779767792933211789,,-0.00040906154343617096,,
1779767792952457298,0.0,,,
1779767792953320132,,-0.000136353847812057,,
1779767792973380884,,0.000136353847812057,,
1779767792993489899,,0.00040906154343617096,,
1779767793002357955,0.0,,,
1779767793013388509,,0.000272707695624114,,
1779767793033282420,,-0.00040906154343617096,,
1779767793052186531,0.0,,,
1779767793053136214,,0.0,,
1779767793073333040,,0.00040906154343617096,,
1779767793093525499,,-0.000272707695624114,,
1779767793102453944,0.0,,,
1779767793113357152,,-0.000681769239060285,,
1779767793133316465,,0.000136353847812057,,
1779767793152659263,0.0,,,
1779767793153350760,,0.00040906154343617096,,
1779767793173199787,,0.000681769239060285,,
1779767793193267668,,-0.000272707695624114,,
1779767793202615175,0.0,,,
1779767793213375960,,-0.000136353847812057,,
1779767793233584471,,-0.001227184630308513,,
1779767793252640459,0.0,,,
1779767793253382751,,0.000136353847812057,,
1779767793273461770,,-0.000681769239060285,,
1779767793293297591,,-0.000272707695624114,,
1779767793302297325,0.0,,,
1779767793313204690,,0.000954476934684399,,
1779767793333475253,,-0.00040906154343617096,,
1779767793352550018,0.0,,,
1779767793353482483,,-0.000954476934684399,,
1779767793373272298,,-0.000272707695624114,,
1779767793393508506,,-0.000954476934684399,,
1779767793402621550,0.0,,,
1779767793413489941,,-0.00040906154343617096,,
1779767793433266597,,0.0,,
1779767793452389490,0.0,,,
1779767793453359221,,-0.000136353847812057,,
1779767793473395807,,0.000272707695624114,,
1779767793493350689,,0.0,,
1779767793502460479,0.0,,,
1779767793513283933,,0.0008181230868723419,,
1779767793533604664,,-0.000545415391248228,,
1779767793552440928,0.0,,,
1779767793553389702,,0.000136353847812057,,
1779767793573318885,,0.0008181230868723419,,
1779767793593511585,,0.00040906154343617096,,
1779767793602304947,0.0,,,
1779767793613374131,,-0.000272707695624114,,
1779767793633344765,,-0.00040906154343617096,,
1779767793652499675,0.0,,,
1779767793653396112,,-0.0008181230868723419,,
1779767793673219988,,0.000681769239060285,,
1779767793693134398,,-0.000954476934684399,,
1779767793702277976,0.0,,,
1779767793713247212,,-0.000954476934684399,,
1779767793733363190,,-0.00040906154343617096,,
1779767793752569856,0.0,,,
1779767793753614873,,0.0,,
1779767793773363624,,0.000545415391248228,,
1779767793793367237,,-0.000136353847812057,,
1779767793802327316,0.0,,,
1779767793813174556,,0.0,,
1779767793833321738,,0.001090830782496456,,
1779767793852386584,0.0,,,
1779767793853318052,,-0.000136353847812057,,
1779767793873308450,,0.000545415391248228,,
1779767793893267084,,0.000136353847812057,,
1779767793902343834,0.0,,,
1779767793913307276,,0.0008181230868723419,,
1779767793933191412,,0.0008181230868723419,,
1779767793952356761,0.0,,,
1779767793953274859,,0.000272707695624114,,
1779767793973280618,,-0.000681769239060285,,
1779767793993248007,,-0.0008181230868723419,,
1779767794002205979,0.0,,,
1779767794013303226,,0.000954476934684399,,
1779767794033260338,,-0.00040906154343617096,,
1779767794052250900,0.0,,,
1779767794053214103,,-0.000545415391248228,,
1779767794073179840,,-0.000681769239060285,,
1779767794093346143,,0.000272707695624114,,
1779767794102348769,0.0,,,
1779767794113377373,,-0.000136353847812057,,
1779767794133459606,,-0.00040906154343617096,,
1779767794152407087,0.0,,,
1779767794153406888,,0.00040906154343617096,,
1779767794173250072,,0.0014998923259326269,,
1779767794193332251,,-0.00136353847812057,,
1779767794202365542,0.0,,,
1779767794213381792,,-0.000136353847812057,,
1779767794233507167,,0.000272707695624114,,
1779767794252581007,0.0,,,
1779767794253425583,,-0.001227184630308513,,
1779767794273342107,,0.0,,
1779767794293306917,,0.001090830782496456,,
1779767794302241942,0.0,,,
1779767794313329025,,0.000136353847812057,,
1779767794333542990,,-0.000545415391248228,,
1779767794352434660,0.0,,,
1779767794353483436,,-0.000681769239060285,,
1779767794373420397,,0.000545415391248228,,
1779767794393434247,,0.001227184630308513,,
1779767794402428801,0.0,,,
1779767794413301687,,0.00040906154343617096,,
1779767794433157419,,0.000272707695624114,,
1779767794452734246,0.0,,,
1779767794453518049,,-0.00040906154343617096,,
1779767794473227027,,0.000272707695624114,,
1779767794493479826,,0.000954476934684399,,
1779767794502276529,0.0,,,
1779767794513373119,,-0.000136353847812057,,
1779767794533191237,,0.000545415391248228,,
1779767794552173229,0.0,,,
1779767794553184633,,-0.00040906154343617096,,
1779767794573495336,,0.001227184630308513,,
1779767794593467714,,-0.000545415391248228,,
1779767794602491689,0.0,,,
1779767794613391213,,0.000545415391248228,,
1779767794633439048,,-0.00040906154343617096,,
1779767794652815419,0.0,,,
1779767794653433847,,-0.00040906154343617096,,
1779767794673276025,,0.000272707695624114,,
1779767794693236690,,0.0,,
1779767794702354923,0.0,,,
1779767794713312816,,0.000681769239060285,,
1779767794733467466,,0.00040906154343617096,,
1779767794752462793,0.0,,,
1779767794753480912,,0.0,,
1779767794773455979,,-0.000545415391248228,,
1779767794793388830,,0.000136353847812057,,
1779767794802207332,0.0,,,
1779767794813272030,,-0.000136353847812057,,
1779767794833309065,,0.000545415391248228,,
1779767794852582220,0.0,,,
1779767794853614710,,0.00040906154343617096,,
1779767794873254303,,0.0,,
1779767794893526089,,0.000136353847812057,,
1779767794902373963,0.0,,,
1779767794913369709,,-0.00040906154343617096,,
1779767794933301968,,0.00040906154343617096,,
1779767794952298834,0.0,,,
1779767794953176267,,0.000545415391248228,,
1779767794973345656,,-0.000272707695624114,,
1779767794993497922,,-0.000136353847812057,,
