timestamp_ns,lever,yaw_rate,roll_angle,pitch_angle
1779768721520404448,0.0,,,
1779768721570419134,0.0,,,
1779768721620431527,0.0,,,
1779768721630491524,,-0.000681769239060285,,
1779768721650441834,,-0.000954476934684399,,
1779768721670637040,,0.0,,
1779768721670845717,0.0,,,
1779768721691008891,,0.0014998923259326269,,
1779768721710496179,,-0.000272707695624114,,
1779768721720467238,0.0,,,
1779768721730426808,,-0.000136353847812057,,
1779768721750390574,,0.0,,
1779768721770606403,,0.000272707695624114,,
1779768721770768886,0.0,,,
1779768721790626077,,0.00040906154343617096,,
1779768721810724839,,-0.000681769239060285,,
1779768721820597869,0.0,,,
1779768721830719558,,0.000136353847812057,,
1779768721850642666,,0.000136353847812057,,
1779768721870504114,,0.000954476934684399,,
1779768721870607868,0.0,,,
1779768721890647158,,-0.0008181230868723419,,
1779768721910458403,,0.0,,
1779768721920719120,0.0,,,
1779768721930608893,,0.0008181230868723419,,
1779768721950516486,,0.000545415391248228,,
1779768721970767716,,0.000681769239060285,,
1779768721970936759,0.0,,,
1779768721990519233,,-0.000136353847812057,,
1779768722010589231,,0.00040906154343617096,,
1779768722020474707,0.0,,,
1779768722030654487,,0.001227184630308513,,
1779768722050771810,,0.000681769239060285,,
1779768722070726273,0.0,,,
1779768722070767056,,-0.000545415391248228,,
1779768722090594761,,0.0,,
1779768722110608644,,0.000272707695624114,,
1779768722120652045,0.0,,,
1779768722130377272,,0.000272707695624114,,
1779768722150612102,,-0.000545415391248228,,
1779768722170869632,0.0,,,
1779768722171070738,,-0.00136353847812057,,
1779768722190690091,,0.001090830782496456,,
1779768722210581175,,0.000545415391248228,,
1779768722220469140,0.0,,,
1779768722230703991,,0.0,,
1779768722250484559,,0.000545415391248228,,
1779768722270462956,,0.000954476934684399,,
1779768722270517898,0.0,,,
1779768722290830324,,0.000272707695624114,,
1779768722310646065,,0.000954476934684399,,
1779768722320651881,0.0,,,
1779768722330853449,,-0.00040906154343617096,,
1779768722350633576,,0.0008181230868723419,,
1779768722370510542,0.0,,,
1779768722370556007,,0.000545415391248228,,
1779768722390474197,,0.000545415391248228,,
1779768722410892299,,-0.000681769239060285,,
1779768722420748013,0.0,,,
1779768722430562281,,0.000681769239060285,,
1779768722450737401,,0.000136353847812057,,
1779768722470570748,,-0.000545415391248228,,
1779768722470747061,0.0,,,
1779768722490781839,,-0.000272707695624114,,
1779768722510503568,,-0.001772600021556741,,
1779768722520403692,0.0,,,
1779768722530569063,,0.000136353847812057,,
1779768722550683160,,0.0,,
1779768722570751038,,-0.000545415391248228,,
1779768722570899157,0.0,,,
1779768722590652631,,0.00040906154343617096,,
1779768722610789696,,0.000136353847812057,,
1779768722620576806,0.0,,,
1779768722630407074,,0.000272707695624114,,
1779768722650403538,,0.00040906154343617096,,
1779768722670919804,0.0,,,
1779768722671010955,,0.000545415391248228,,
1779768722690808812,,-0.000136353847812057,,
1779768722710689042,,0.0008181230868723419,,
1779768722720724486,0.0,,,
1779768722730731425,,0.001090830782496456,,
1779768722750520393,,0.000136353847812057,,
1779768722770417849,,0.00040906154343617096,,
1779768722770497631,0.0,,,
1779768722790458691,,0.000272707695624114,,
1779768722810735371,,0.00040906154343617096,,
1779768722820624855,0.0,,,
1779768722830553731,,-0.00040906154343617096,,
1779768722851080076,,-0.00040906154343617096,,
1779768722870705961,,0.0008181230868723419,,
1779768722870895596,0.0,,,
1779768722890402481,,0.00040906154343617096,,
1779768722910406197,,0.000545415391248228,,
1779768722920536277,0.0,,,
1779768722930636614,,-0.000272707695624114,,
1779768722950701326,,0.000545415391248228,,
1779768722970857214,0.0,,,
1779768722971191225,,0.00040906154343617096,,
1779768722990673722,,0.001090830782496456,,
1779768723010454740,,0.00040906154343617096,,
1779768723020390486,0.0,,,
1779768723030395799,,-0.000681769239060285,,
1779768723050670800,,0.000545415391248228,,
1779768723070830128,0.0,,,
1779768723070939503,,0.0,,
1779768723090558832,,-0.000136353847812057,,
1779768723110611580,,0.0,,
1779768723120694997,0.0,,,
1779768723130544541,,0.000681769239060285,,
1779768723150374232,,0.0,,
1779768723170542724,0.0,,,
1779768723170567817,,-0.000272707695624114,,
1779768723190555099,,0.0,,
1779768723210576350,,0.00040906154343617096,,
1779768723220638583,0.0,,,
1779768723230573906,,0.00136353847812057,,
1779768723250463502,,0.00040906154343617096,,
1779768723270312133,,0.0,,
1779768723270367918,0.0,,,
1779768723290550212,,0.00040906154343617096,,
1779768723310625232,,0.001090830782496456,,
1779768723320663583,0.0,,,
1779768723330611824,,0.000681769239060285,,
1779768723350717673,,0.000545415391248228,,
1779768723370609941,0.0,,,
1779768723370811221,,-0.0008181230868723419,,
1779768723390432137,,-0.000272707695624114,,
1779768723410520398,,0.0,,
1779768723420609780,0.0,,,
1779768723430626867,,-0.000136353847812057,,
1779768723450773784,,-0.00136353847812057,,
1779768723470582033,,0.000272707695624114,,
1779768723470689239,0.0,,,
1779768723490656631,,-0.000954476934684399,,
1779768723510320530,,0.000545415391248228,,
1779768723520343259,0.0,,,
1779768723530400300,,0.0008181230868723419,,
1779768723550518958,,0.000954476934684399,,
1779768723570613009,,0.00040906154343617096,,
1779768723570763868,0.0,,,
1779768723590820965,,-0.000681769239060285,,
1779768723610627094,,0.000954476934684399,,
1779768723620580334,0.0,,,
1779768723630515135,,-0.000272707695624114,,
1779768723650321951,,-0.001090830782496456,,
1779768723670604266,,-0.000545415391248228,,
1779768723670746824,0.0,,,
