time,psi_deg,target_psi_deg,angle_error_deg,omega_rad_s,u_cmd,roll_deg,pitch_deg,moment_nm,horizon,q_angle,q_terminal,q_omega,r_u,r_du,solver_success
0.0,0.048356756841855565,90.0,89.95164324315814,0.008439846224766744,0.06,3.0000000000000004,4.0,-2185.637179048237,36,8.291418290539765,133.11382307428943,0.916567316215906,0.031092818589524118,3.4371274358096473,True
0.1,0.14615309760256204,90.0,89.85384690239744,0.017068681426766638,0.12,3.0599985600103685,3.9998785008201225,-2232.50479863463,36,8.297667306484618,133.39502879180776,0.919066922593847,0.031116252399317316,3.446500959726926,True
0.2,0.29447186040385964,90.0,89.70552813959614,0.025886507533671315,0.18,3.119988480331772,3.9995140131218587,-2279.3727369182016,36,8.303916364922427,133.6762364215092,0.9215665459689708,0.031139686368459103,3.4558745473836403,True
0.30000000000000004,0.4943955803088454,90.0,89.50560441969115,0.03489327165176927,0.24,3.1799611225193467,3.998906566428511,-2326.2341962862884,36,8.31016455950484,133.95740517771773,0.9240658238019354,0.031163117098143147,3.4652468392572575,True
0.4,0.7470061753801751,90.0,89.25299382461982,0.044088866094168636,0.3,3.23990785061625,3.9980562099429306,-2373.0823819238412,36,8.316410984256512,134.23849429154305,0.9265643937026049,0.031186541190961918,3.4746164763847682,True
0.5,1.0533846329721515,90.0,88.94661536702785,0.05347312842161804,0.36,3.299820032397223,3.996963012543528,-2419.91050285649,36,8.322654733714199,134.51946301713895,0.9290618934856796,0.031209955251428244,3.483982100571298,True
0.6000000000000001,1.4261609735292713,90.0,88.57383902647072,0.06506174516257412,0.42,3.359689040611618,3.9956270627786936,-2466.7117729920906,36,8.328894903065612,134.80027063795256,0.9315579612262449,0.031233355886496044,3.4933423545984184,True
0.7000000000000001,1.8890272794967782,90.0,88.11097272050321,0.08078541035676474,0.48,3.419506254225704,3.9940484688596287,-2513.4794121605264,36,8.33513058828807,135.08087647296315,0.9340522353152281,0.03125673970608026,3.5026958824321053,True
0.8,2.50884693152438,90.0,87.49115306847563,0.10817893696447203,0.54,3.4792630596640857,3.9922273586515784,-2560.206647151533,36,8.341360886286871,135.36123988290922,0.9365443545147486,0.03128010332357577,3.512041329430307,True
0.9,3.318781010017621,90.0,86.68121898998237,0.14136016393813244,0.6000000000000001,3.5389508520500375,3.990163879663473,-2606.8867127503,36,8.347584895033373,135.6413202765018,0.9390339580133493,0.031303443356375145,3.5213773425500596,True
1.0,4.263634441128182,90.0,85.73636555887181,0.16490803321644712,0.6600000000000001,3.5985610364445972,3.9878581990359834,-2653.5128527706447,36,8.353801713702753,135.92107711662388,0.9415206854811011,0.03132675642638532,3.530702570554129,True
1.1,5.452901224978148,90.0,84.54709877502185,0.2075662106278563,0.7200000000000002,3.658085029084217,3.985310503527978,-2700.0783210854997,35,8.3600104428114,136.20046992651302,0.94400417712456,0.03135003916054275,3.5400156642171,True
1.2000000000000002,7.110178021088834,90.0,82.88982197891116,0.2892493670903424,0.7800000000000002,3.7175142586168146,3.9825209995014013,-2746.576382654509,35,8.366210184353935,136.47945829592706,0.9464840737415738,0.03137328819132726,3.5493152765309017,True
1.3,9.134262163424859,90.0,80.86573783657514,0.35326932621169166,0.8400000000000003,3.7768401673360295,3.979489912904553,-2793.000314548494,35,8.3724000419398,136.75800188729096,0.9489600167759197,0.03139650015727425,3.5586000629096985,True
1.4000000000000001,11.471047332510288,90.0,78.5289526674897,0.40784595112313177,0.9000000000000004,3.8360542124135217,3.9762174892537927,-2839.343406970573,34,8.378579120929409,137.03606044182342,0.951431648371764,0.03141967170348528,3.5678686813941147,True
1.5,13.807098211368112,90.0,76.19290178863189,0.407717793301762,0.9000000000000017,3.8951478671291206,3.972703993613644,-2885.598964273708,33,8.384746528569828,137.31359378564224,0.9538986114279311,0.03144279948213685,3.5771197928547416,True
1.6,16.039854920044895,90.0,73.96014507995511,0.38968955962401713,0.8800000000000017,3.954112622098662,3.968949710575335,-2931.7603059744597,33,8.390901374129928,137.59056183584678,0.9563605496519711,0.03146588015298723,3.5863520611948916,True
1.7000000000000002,18.272516945841335,90.0,71.72748305415867,0.3896730343439447,0.8800000000000017,4.01293998649932,3.964954944233738,-2977.820767762733,32,8.39704276903503,137.8669246065764,0.9588171076140125,0.03148891038388136,3.5955641535525467,True
1.8,20.50508450979235,90.0,69.49491549020765,0.3896565476417424,0.8800000000000017,4.071621489292273,3.9607200181627427,-3023.7737025073025,31,8.403169827000974,138.14264221504382,0.9612679308003895,0.031511886851253654,3.6047547405014604,True
1.9000000000000001,22.73755784655946,90.0,67.26244215344055,0.38964010189570325,0.8800000000000017,4.130148680442521,3.956245275389046,-3069.6124812569055,31,8.409281664167587,138.41767488754144,0.9637126656670351,0.031534806240628446,3.6139224962513814,True
2.0,24.969937204391403,90.0,65.0300627956086,0.3896236994772404,0.8800000000000017,4.1885131321356734,3.9515310783643645,-3115.3304942366813,30,8.415377399231557,138.6919829654201,0.966150959692623,0.03155766524711834,3.623066098847336,True
2.1,27.202222845082634,90.0,62.79777715491736,0.38960734275053105,0.8800000000000017,4.246706439991539,3.9465778089360817,-3160.921151839769,29,8.421456153578635,138.9655269110386,0.9685824614314544,0.03158046057591988,3.632184230367954,True
