timestamp_ns,lever,roll_angle,pitch_angle,yaw_rate,abs_yaw_rate
1779771269062265951,0.0,-0.4390271673753363,-1.6986998812888314,-0.000136353847812057,0.000136353847812057
1779771269082182324,0.0,-0.4390271673753363,-1.6986998812888314,0.000545415391248228,0.000545415391248228
1779771269102176816,0.4000000059604645,-0.4390271673753363,-1.6986998812888314,-0.000545415391248228,0.000545415391248228
1779771269122238909,0.4000000059604645,-0.6459833543562988,-3.290590529052943,0.00136353847812057,0.00136353847812057
1779771269142495330,0.4000000059604645,-0.6459833543562988,-3.290590529052943,-0.00040906154343617096,0.00040906154343617096
1779771269162516891,0.4000000059604645,-0.6162694510590117,-3.343995145815303,-0.000272707695624114,0.000272707695624114
1779771269182254138,0.4000000059604645,-0.6162694510590117,-3.343995145815303,0.000681769239060285,0.000681769239060285
1779771269202313295,0.4000000059604645,-0.6162694510590117,-3.343995145815303,0.0008181230868723419,0.0008181230868723419
1779771269222124859,0.4000000059604645,-0.6459833543562988,-3.397399762577663,0.0,0.0
1779771269242158116,0.4000000059604645,-0.6459833543562988,-3.397399762577663,-0.000954476934684399,0.000954476934684399
1779771269262312592,0.4000000059604645,-0.7620188445534857,-3.366475499655009,-0.000545415391248228,0.000545415391248228
1779771269282365732,0.4000000059604645,-0.7620188445534857,-3.366475499655009,-0.000954476934684399,0.000954476934684399
1779771269302313071,0.4000000059604645,-0.7620188445534857,-3.366475499655009,-0.000136353847812057,0.000136353847812057
1779771269322484064,0.4000000059604645,-0.6459833543562988,-3.342370902305496,0.0,0.0
1779771269342294805,0.4000000059604645,-0.6459833543562988,-3.342370902305496,0.000272707695624114,0.000272707695624114
1779771269362214763,0.4000000059604645,-0.6453046635220737,-3.342370902305496,-0.000272707695624114,0.000272707695624114
1779771269382139433,0.4000000059604645,-0.6453046635220737,-3.342370902305496,0.0014998923259326269,0.0014998923259326269
1779771269402336109,0.4000000059604645,-0.6453046635220737,-3.342370902305496,-0.000954476934684399,0.000954476934684399
1779771269422414551,0.4000000059604645,-0.6459833543562988,-3.342370902305496,-0.00136353847812057,0.00136353847812057
1779771269442435807,0.4000000059604645,-0.6459833543562988,-3.342370902305496,-0.000272707695624114,0.000272707695624114
1779771269462430214,0.4000000059604645,-0.732754501080018,-3.342370902305496,0.001227184630308513,0.001227184630308513
1779771269482180141,0.4000000059604645,-0.732754501080018,-3.342370902305496,-0.000954476934684399,0.000954476934684399
1779771269502067837,0.4000000059604645,-0.732754501080018,-3.342370902305496,-0.00040906154343617096,0.00040906154343617096
1779771269522467695,0.4000000059604645,-0.732754501080018,-3.369885332441579,0.00136353847812057,0.00136353847812057
1779771269542322853,0.4000000059604645,-0.732754501080018,-3.369885332441579,0.000545415391248228,0.000545415391248228
1779771269562340397,0.4000000059604645,-0.70307849344351,-3.369885332441579,0.001090830782496456,0.001090830782496456
1779771269582304070,0.4000000059604645,-0.70307849344351,-3.369885332441579,0.000681769239060285,0.000681769239060285
1779771269602264965,0.4000000059604645,-0.70307849344351,-3.369885332441579,0.0008181230868723419,0.0008181230868723419
1779771269622142280,0.4000000059604645,-0.7898496401672292,-3.371595476887647,-0.000272707695624114,0.000272707695624114
1779771269642319146,0.4000000059604645,-0.7898496401672292,-3.371595476887647,-0.000954476934684399,0.000954476934684399
1779771269662347978,0.4000000059604645,-0.7898496401672292,-3.3440810467515636,-0.00040906154343617096,0.00040906154343617096
1779771269682202166,0.4000000059604645,-0.7898496401672292,-3.3440810467515636,-0.0016362461737446838,0.0016362461737446838
1779771269702375548,0.4000000059604645,-0.7898496401672292,-3.3440810467515636,-0.0020453077171808547,0.0020453077171808547
1779771269722391460,0.4000000059604645,-0.7310425150495719,-3.342370902305496,-0.00136353847812057,0.00136353847812057
1779771269742244653,0.4000000059604645,-0.7310425150495719,-3.342370902305496,-0.002181661564992912,0.002181661564992912
1779771269762140390,0.4000000059604645,-0.7310425150495719,-3.342370902305496,-0.003954261586549653,0.003954261586549653
1779771269782303591,0.4000000059604645,-0.7310425150495719,-3.342370902305496,-0.0032724923474893677,0.0032724923474893677
1779771269802190961,0.4000000059604645,-0.7310425150495719,-3.342370902305496,-0.00586321545591845,0.00586321545591845
1779771269822334433,0.4000000059604645,-0.7898496401672292,-3.3440810467515636,-0.0047723846734219946,0.0047723846734219946
1779771269842353569,0.4000000059604645,-0.7898496401672292,-3.3440810467515636,-0.006272276999354621,0.006272276999354621
1779771269862190514,0.4000000059604645,-0.820459542581139,-3.371595476887647,-0.005726861608106394,0.005726861608106394
1779771269882179957,0.4000000059604645,-0.820459542581139,-3.371595476887647,-0.006544984694978735,0.006544984694978735
1779771269902251695,0.4000000059604645,-0.820459542581139,-3.371595476887647,-0.007635815477475192,0.007635815477475192
1779771269922391978,0.4000000059604645,-0.820459542581139,-3.3991361507286024,-0.007499461629663135,0.007499461629663135
1779771269942474903,0.4000000059604645,-0.820459542581139,-3.3991361507286024,-0.009544769346843989,0.009544769346843989
1779771269962362957,0.4000000059604645,-0.8439538480290393,-3.3733318650385864,-0.007363107781851078,0.007363107781851078
1779771269982226969,0.4000000059604645,-0.8439538480290393,-3.3733318650385864,-0.01049924628152839,0.01049924628152839
1779771270002143305,0.4000000059604645,-0.8439538480290393,-3.3733318650385864,-0.00859029241215959,0.00859029241215959
1779771270022198481,0.4000000059604645,-0.8727324672158459,-3.342374391225293,-0.011453723216212788,0.011453723216212788
1779771270042286923,0.4000000059604645,-0.8727324672158459,-3.342374391225293,-0.010226538585904275,0.010226538585904275
1779771270062368805,0.4000000059604645,-0.9370582458777361,-3.337254413992655,-0.01131736936840073,0.01131736936840073
1779771270082353858,0.4000000059604645,-0.9370582458777361,-3.337254413992655,-0.012408200150897187,0.012408200150897187
1779771270102286776,0.4000000059604645,-0.9370582458777361,-3.337254413992655,-0.012953615542145415,0.012953615542145415
1779771270122230897,0.4000000059604645,-0.9369671138476243,-3.337254413992655,-0.013226323237769528,0.013226323237769528
1779771270142220373,0.4000000059604645,-0.9369671138476243,-3.337254413992655,-0.011590077064024845,0.011590077064024845
1779771270162109306,0.4000000059604645,-0.9369671138476243,-3.337254413992655,-0.013908092476829812,0.013908092476829812
1779771270182218012,0.4000000059604645,-0.9369671138476243,-3.362990699967245,-0.013499030933393644,0.013499030933393644
1779771270202231673,0.4000000059604645,-0.9369671138476243,-3.362990699967245,-0.015680692498386554,0.015680692498386554
1779771270222151558,0.4000000059604645,-0.9369671138476243,-3.362990699967245,-0.015135277107138327,0.015135277107138327
1779771270242112795,0.4000000059604645,-0.9369671138476243,-3.362990699967245,-0.015271630954950384,0.015271630954950384
1779771270262103019,0.4000000059604645,-0.9369671138476243,-3.362990699967245,-0.01499892325932627,0.01499892325932627
1779771270282095927,0.4000000059604645,-0.9639617961245966,-3.362990699967245,-0.01731693867213124,0.01731693867213124
1779771270302320565,0.4000000059604645,-0.9639617961245966,-3.362990699967245,-0.018271415606815635,0.018271415606815635
1779771270322478138,0.4000000059604645,-0.9059453580091262,-3.308059533134281,-0.016362461737446838,0.016362461737446838
1779771270342558269,0.4000000059604645,-0.9059453580091262,-3.308059533134281,-0.017998707911191524,0.017998707911191524
1779771270362442767,0.4000000059604645,-0.9059453580091262,-3.308059533134281,-0.01786235406337947,0.01786235406337947
1779771270382184199,0.4000000059604645,-0.9639617961245966,-3.304656646269108,-0.01758964636775535,0.01758964636775535
1779771270402131189,0.4000000059604645,-0.9639617961245966,-3.304656646269108,-0.02086213871524472,0.02086213871524472
1779771270422142989,0.4000000059604645,-0.9950746839932065,-3.297892273695715,-0.017998707911191524,0.017998707911191524
1779771270442402434,0.4000000059604645,-0.9950746839932065,-3.297892273695715,-0.02004401562837238,0.02004401562837238
1779771270462359267,0.4000000059604645,-0.9950746839932065,-3.297892273695715,-0.018816830998063864,0.018816830998063864
1779771270482258029,0.4000000059604645,-0.9950746839932065,-3.325387444949217,-0.02072578486743266,0.02072578486743266
1779771270502302336,0.4000000059604645,-0.9950746839932065,-3.325387444949217,-0.019362246389312093,0.019362246389312093
1779771270522170455,0.4000000059604645,-0.9639617961245966,-3.325387444949217,-0.021134846410868834,0.021134846410868834
1779771270542122505,0.4000000059604645,-0.9639617961245966,-3.325387444949217,-0.020589431019620606,0.020589431019620606
1779771270562460691,0.4000000059604645,-0.9639617961245966,-3.325387444949217,-0.02072578486743266,0.02072578486743266
1779771270582244999,0.4000000059604645,-0.9036871124954396,-3.325387444949217,-0.02263473873680146,0.02263473873680146
1779771270602402461,0.4000000059604645,-0.9036871124954396,-3.325387444949217,-0.022362031041177344,0.022362031041177344
1779771270622193133,0.4000000059604645,-0.9036871124954396,-3.297892273695715,-0.02222567719336529,0.02222567719336529
1779771270642210735,0.4000000059604645,-0.9036871124954396,-3.297892273695715,-0.02358921567148586,0.02358921567148586
1779771270662121501,0.4000000059604645,-0.9036871124954396,-3.297892273695715,-0.02263473873680146,0.02263473873680146
1779771270682244025,0.4000000059604645,-0.9906120679580838,-3.275491388439797,-0.022498384888989403,0.022498384888989403
1779771270702208169,0.4000000059604645,-0.9906120679580838,-3.275491388439797,-0.02399827721492203,0.02399827721492203
1779771270722395240,0.4000000059604645,-1.048878342893448,-3.2704913100751254,-0.024816400301794373,0.024816400301794373
1779771270742361799,0.4000000059604645,-1.048878342893448,-3.2704913100751254,-0.02577087723647877,0.02577087723647877
1779771270762218971,0.4000000059604645,-1.048878342893448,-3.2704913100751254,-0.02399827721492203,0.02399827721492203
1779771270782144088,0.4000000059604645,-1.048878342893448,-3.2704913100751254,-0.025634523388666716,0.025634523388666716
1779771270802163061,0.4000000059604645,-1.048878342893448,-3.2704913100751254,-0.025089107997418484,0.025089107997418484
1779771270822287713,0.4000000059604645,-1.048878342893448,-3.2788417948851727,-0.025089107997418484,0.025089107997418484
1779771270842461370,0.4000000059604645,-1.048878342893448,-3.2788417948851727,-0.02590723108429083,0.02590723108429083
1779771270862307982,0.4000000059604645,-1.048878342893448,-3.2788417948851727,-0.02577087723647877,0.02577087723647877
1779771270882241031,0.4000000059604645,-0.9929665781291761,-3.2788417948851727,-0.026861708018975226,0.026861708018975226
1779771270902202219,0.4000000059604645,-0.9929665781291761,-3.2788417948851727,-0.026043584932102886,0.026043584932102886
1779771270922308341,0.4000000059604645,-0.907060147382996,-3.2788417948851727,-0.02672535417116317,0.02672535417116317
1779771270942181036,0.4000000059604645,-0.907060147382996,-3.2788417948851727,-0.02658900032335111,0.02658900032335111
1779771270962293989,0.4000000059604645,-0.907060147382996,-3.2788417948851727,-0.02577087723647877,0.02577087723647877
1779771270982189062,0.4000000059604645,-0.8763425330171809,-3.2788417948851727,-0.027952538801471683,0.027952538801471683
1779771271002430487,0.4000000059604645,-0.8763425330171809,-3.2788417948851727,-0.02767983110584757,0.02767983110584757
1779771271022383792,0.4000000059604645,-0.8763425330171809,-3.2788417948851727,-0.029179723431780196,0.029179723431780196
1779771271042260015,0.4000000059604645,-0.8763425330171809,-3.2788417948851727,-0.026998061866787288,0.026998061866787288
1779771271062176072,0.4000000059604645,-0.8763425330171809,-3.2788417948851727,-0.02767983110584757,0.02767983110584757
1779771271082179994,0.4000000059604645,-0.8777888878547915,-3.2788417948851727,-0.028770661888344026,0.028770661888344026
1779771271102363804,0.4000000059604645,-0.8777888878547915,-3.2788417948851727,-0.028497954192719912,0.028497954192719912
1779771271122345833,0.4000000059604645,-0.8777888878547915,-3.2788417948851727,-0.02904336958396814,0.02904336958396814
1779771271142418155,0.4000000059604645,-0.8777888878547915,-3.3029286243716585,-0.02890701573615608,0.02890701573615608
1779771271162431500,0.4000000059604645,-0.8777888878547915,-3.3029286243716585,-0.02931607727959225,0.02931607727959225
1779771271182199934,0.4000000059604645,-0.8763425330171809,-3.3545093847592478,-0.02890701573615608,0.02890701573615608
1779771271202124946,0.4000000059604645,-0.8763425330171809,-3.3545093847592478,-0.027407123410223458,0.027407123410223458
1779771271222372013,0.4000000059604645,-0.8763425330171809,-3.3545093847592478,-0.027952538801471683,0.027952538801471683
1779771271242332126,0.4000000059604645,-0.8757950295727751,-3.361287522706945,-0.02945243112740431,0.02945243112740431
1779771271262422341,0.4000000059604645,-0.8757950295727751,-3.361287522706945,-0.028770661888344026,0.028770661888344026
1779771271282283606,0.4000000059604645,-0.8740189828557938,-3.387023808681535,-0.030134200366464598,0.030134200366464598
1779771271302238915,0.4000000059604645,-0.8740189828557938,-3.387023808681535,-0.02931607727959225,0.02931607727959225
1779771271322125756,0.4000000059604645,-0.8740189828557938,-3.387023808681535,-0.030679615757712823,0.030679615757712823
1779771271342172099,0.4000000059604645,-0.8740189828557938,-3.3887496138505755,-0.030679615757712823,0.030679615757712823
1779771271362403338,0.4000000059604645,-0.8740189828557938,-3.3887496138505755,-0.02999784651865254,0.02999784651865254
