time,psi_deg,target_psi_deg,angle_error_deg,omega_rad_s,u_cmd,roll_deg,pitch_deg,moment_nm,horizon,q_angle,q_terminal,q_omega,r_u,r_du,solver_success
0.0,-0.0231083322488529,-59.99999999999999,-59.97689166775114,-0.004033164823872687,-0.06,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.1,-0.06932499674655869,-59.99999999999999,-59.930675003253434,-0.008066329647745374,-0.12,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.2,-0.13864999349311738,-59.99999999999999,-59.86135000650688,-0.01209949447161806,-0.18,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.30000000000000004,-0.23108332248852892,-59.99999999999999,-59.76891667751146,-0.016132659295490744,-0.24,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.4,-0.34662498373279343,-59.99999999999999,-59.653375016267205,-0.02016582411936343,-0.3,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.5,-0.4852749772259108,-59.99999999999999,-59.51472502277409,-0.02419898894323612,-0.36,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.6000000000000001,-0.6650006518945661,-59.99999999999999,-59.334999348105434,-0.031368047733362034,-0.42,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.7000000000000001,-0.9217367055921296,-59.99999999999999,-59.07826329440787,-0.04480889445599444,-0.48,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.8,-1.3317199477840747,-59.99999999999999,-58.66828005221593,-0.07155557454250774,-0.54,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
0.9,-1.9330687832031384,-59.99999999999999,-58.06693121679685,-0.10495517131096152,-0.6000000000000001,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
1.0,-2.7339927732380245,-59.99999999999999,-57.26600722676197,-0.1397876068431902,-0.6600000000000001,0.0,0.0,0.0,26,8.0,120.0,0.8,0.03,3.0,True
1.1,-3.8144683719671217,-59.99999999999999,-56.18553162803287,-0.18857856685279806,-0.7200000000000002,0.0,0.0,0.0,25,8.0,120.0,0.8,0.03,3.0,True
1.2000000000000002,-5.334448487547203,-59.99999999999999,-54.66555151245279,-0.26528657581716375,-0.7800000000000002,0.0,0.0,0.0,25,8.0,120.0,0.8,0.03,3.0,True
1.3,-7.287080947395482,-59.99999999999999,-52.71291905260451,-0.3407986550566843,-0.8400000000000003,0.0,0.0,0.0,25,8.0,120.0,0.8,0.03,3.0,True
1.4000000000000001,-9.382788826569357,-59.99999999999999,-50.61721117343064,-0.36577002651571633,-0.8599999999999999,0.0,0.0,0.0,24,8.0,120.0,0.8,0.03,3.0,True
1.5,-11.478496705743233,-59.99999999999999,-48.52150329425676,-0.36577002651571633,-0.8599999999999999,0.0,0.0,0.0,23,8.0,120.0,0.8,0.03,3.0,True
1.6,-13.574204584917108,-59.99999999999999,-46.42579541508289,-0.36577002651571633,-0.8599999999999999,0.0,0.0,0.0,23,8.0,120.0,0.8,0.03,3.0,True
1.7000000000000002,-15.669912464090983,-59.99999999999999,-44.330087535909016,-0.36577002651571633,-0.8599999999999999,0.0,0.0,0.0,22,8.0,120.0,0.8,0.03,3.0,True
1.8,-17.76562034326486,-59.99999999999999,-42.234379656735136,-0.36577002651571633,-0.8599999999999999,0.0,0.0,0.0,21,8.0,120.0,0.8,0.03,3.0,True
1.9000000000000001,-19.718252803113135,-59.99999999999999,-40.281747196886855,-0.3407986550566837,-0.8399999999999999,0.0,0.0,0.0,21,8.0,120.0,0.8,0.03,3.0,True
2.0,-21.670885262961413,-59.99999999999999,-38.32911473703859,-0.3407986550566837,-0.8399999999999999,0.0,0.0,0.0,20,8.0,120.0,0.8,0.03,3.0,True
2.1,-23.480442303484086,-59.99999999999999,-36.51955769651591,-0.31582728359765105,-0.8199999999999998,0.0,0.0,0.0,20,8.0,120.0,0.8,0.03,3.0,True
2.2,-25.28999934400676,-59.99999999999999,-34.710000655993234,-0.31582728359765105,-0.8199999999999998,0.0,0.0,0.0,19,8.0,120.0,0.8,0.03,3.0,True
2.3000000000000003,-27.099556384529432,-59.99999999999999,-32.90044361547056,-0.31582728359765105,-0.8199999999999998,0.0,0.0,0.0,19,8.0,120.0,0.8,0.03,3.0,True
2.4000000000000004,-28.90911342505211,-59.99999999999999,-31.090886574947888,-0.31582728359765105,-0.8199999999999998,0.0,0.0,0.0,18,8.0,120.0,0.8,0.03,3.0,True
2.5,-30.718670465574778,-59.99999999999999,-29.28132953442522,-0.31582728359765105,-0.8199999999999998,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
2.6,-32.38515208677185,-59.99999999999999,-27.614847913228143,-0.29085591213861844,-0.7999999999999998,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
2.7,-34.05163370796893,-59.99999999999999,-25.948366292031068,-0.29085591213861844,-0.7999999999999998,0.0,0.0,0.0,16,8.0,120.0,0.8,0.03,3.0,True
2.8000000000000003,-35.57161382354901,-59.99999999999999,-24.42838617645099,-0.2652865758171632,-0.7799999999999998,0.0,0.0,0.0,16,8.0,120.0,0.8,0.03,3.0,True
2.9000000000000004,-37.09159393912908,-59.99999999999999,-22.908406060870913,-0.2652865758171632,-0.7799999999999998,0.0,0.0,0.0,15,8.0,120.0,0.8,0.03,3.0,True
3.0,-38.61157405470916,-59.99999999999999,-21.388425945290837,-0.2652865758171632,-0.7799999999999998,0.0,0.0,0.0,15,8.0,120.0,0.8,0.03,3.0,True
3.1,-40.131554170289235,-59.99999999999999,-19.86844582971076,-0.2652865758171632,-0.7799999999999998,0.0,0.0,0.0,14,8.0,120.0,0.8,0.03,3.0,True
3.2,-41.50503278025232,-59.99999999999999,-18.494967219747675,-0.23971723949570795,-0.7599999999999998,0.0,0.0,0.0,14,8.0,120.0,0.8,0.03,3.0,True
3.3000000000000003,-42.73200988459841,-59.99999999999999,-17.267990115401584,-0.21414790317425272,-0.7399999999999998,0.0,0.0,0.0,14,8.0,120.0,0.8,0.03,3.0,True
3.4000000000000004,-43.9589869889445,-59.99999999999999,-16.041013011055494,-0.21414790317425272,-0.7399999999999998,0.0,0.0,0.0,13,8.0,120.0,0.8,0.03,3.0,True
3.5,-45.18596409329059,-59.99999999999999,-14.814035906709401,-0.21414790317425272,-0.7399999999999998,0.0,0.0,0.0,13,8.0,120.0,0.8,0.03,3.0,True
3.6,-46.412941197636684,-59.99999999999999,-13.587058802363309,-0.21414790317425272,-0.7399999999999998,0.0,0.0,0.0,12,8.0,120.0,0.8,0.03,3.0,True
3.7,-47.49341679636578,-59.99999999999999,-12.506583203634216,-0.18857856685279747,-0.7199999999999998,0.0,0.0,0.0,12,8.0,120.0,0.8,0.03,3.0,True
3.8000000000000003,-48.42739088947788,-59.99999999999999,-11.572609110522116,-0.16300923053134242,-0.6999999999999997,0.0,0.0,0.0,12,8.0,120.0,0.8,0.03,3.0,True
3.9000000000000004,-49.36136498258998,-59.99999999999999,-10.638635017410015,-0.16300923053134242,-0.6999999999999997,0.0,0.0,0.0,12,8.0,120.0,0.8,0.03,3.0,True
4.0,-50.29533907570208,-59.99999999999999,-9.704660924297915,-0.16300923053134242,-0.6999999999999997,0.0,0.0,0.0,11,8.0,120.0,0.8,0.03,3.0,True
4.1000000000000005,-51.162788117275575,-59.99999999999999,-8.837211882724421,-0.15139841868726617,-0.6799999999999997,0.0,0.0,0.0,11,8.0,120.0,0.8,0.03,3.0,True
4.2,-51.96371210731046,-59.99999999999999,-8.036287892689536,-0.13978760684318994,-0.6599999999999997,0.0,0.0,0.0,11,8.0,120.0,0.8,0.03,3.0,True
4.3,-52.69811104580674,-59.99999999999999,-7.301888954193256,-0.12817679499911372,-0.6399999999999997,0.0,0.0,0.0,10,8.0,120.0,0.8,0.03,3.0,True
4.4,-53.365984932764405,-59.99999999999999,-6.634015067235589,-0.11656598315503748,-0.6199999999999997,0.0,0.0,0.0,10,8.0,120.0,0.8,0.03,3.0,True
4.5,-53.967333768183465,-59.99999999999999,-6.032666231816529,-0.10495517131096126,-0.5999999999999996,0.0,0.0,0.0,10,8.0,120.0,0.8,0.03,3.0,True
4.6000000000000005,-54.50489407252682,-59.99999999999999,-5.495105927473176,-0.09382197238814334,-0.5799999999999996,0.0,0.0,0.0,10,8.0,120.0,0.8,0.03,3.0,True
4.7,-54.914877314718765,-59.99999999999999,-5.085122685281231,-0.0715555745425075,-0.5399999999999996,0.0,0.0,0.0,10,8.0,120.0,2.314682217580472,0.03,3.0,True
4.800000000000001,-55.261072025835006,-59.99999999999999,-4.738927974164993,-0.06042237561968958,-0.5199999999999996,0.0,0.0,0.0,10,8.0,120.0,3.5446319441563086,0.03,3.0,True
4.9,-55.54347820587554,-59.99999999999999,-4.456521794124461,-0.0492891766968718,-0.49999999999999956,0.0,0.0,0.0,9,8.0,120.0,4.583216077505024,0.03,3.0,True
5.0,-55.800214259573096,-59.99999999999999,-4.199785740426898,-0.044808894455994334,-0.47999999999999954,0.0,0.0,0.0,9,8.0,120.0,5.430434617626618,0.03,3.0,True
5.1000000000000005,-56.03128018692769,-59.99999999999999,-3.968719813072304,-0.04032861221511687,-0.4599999999999995,0.0,0.0,0.0,9,8.0,120.0,6.200642778719307,0.03,3.0,True
5.2,-56.236675987939314,-59.99999999999999,-3.7633240120606786,-0.035848329974239396,-0.4399999999999995,0.0,0.0,0.0,9,8.0,120.0,6.893840560783089,0.03,3.0,True
5.300000000000001,-56.416401662607974,-59.99999999999999,-3.583598337392022,-0.03136804773336192,-0.4199999999999995,0.0,0.0,0.0,9,8.0,120.0,7.510027963817965,0.03,3.0,True
5.4,-56.57045721093366,-59.99999999999999,-3.429542789066335,-0.02688776549248454,-0.39999999999999947,0.0,0.0,0.0,9,8.0,120.0,8.049204987823936,0.03,3.0,True
5.5,-56.71680998184306,-59.99999999999999,-3.283190018156933,-0.025543377217860312,-0.37999999999999945,0.0,0.0,0.0,9,8.0,120.0,8.511371632800996,0.03,3.0,True
5.6000000000000005,-56.85545997533618,-59.99999999999999,-3.144540024663817,-0.02419898894323608,-0.35999999999999943,0.0,0.0,0.0,9,8.0,120.0,8.950429945529203,0.03,3.0,True
5.7,-56.98640719141301,-59.99999999999999,-3.0135928085869863,-0.02285460066861185,-0.3399999999999994,0.0,0.0,0.0,9,8.0,120.0,9.36637992600855,0.03,3.0,True
5.800000000000001,-57.10965163007356,-59.99999999999999,-2.890348369926435,-0.02151021239398762,-0.3199999999999994,0.0,0.0,0.0,9,8.0,120.0,9.759221574239042,0.03,3.0,True
5.9,-57.22519329131783,-59.99999999999999,-2.7748067086821693,-0.02016582411936339,-0.2999999999999994,0.0,0.0,0.0,9,8.0,120.0,10.128954890220696,0.03,3.0,True
6.0,-57.3330321751458,-59.99999999999999,-2.6669678248541895,-0.018821435844739158,-0.27999999999999936,0.0,0.0,0.0,9,8.0,120.0,10.475579873953492,0.03,3.0,True
6.1000000000000005,-57.433168281557506,-59.99999999999999,-2.5668317184424887,-0.01747704757011493,-0.25999999999999934,0.0,0.0,0.0,9,8.0,120.0,10.799096525437434,0.03,3.0,True
6.2,-57.52560161055292,-59.99999999999999,-2.474398389447074,-0.016132659295490702,-0.23999999999999932,0.0,0.0,0.0,9,8.0,120.0,11.099504844672536,0.03,3.0,True
6.300000000000001,-57.61033216213205,-59.99999999999999,-2.3896678378679446,-0.01478827102086647,-0.2199999999999993,0.0,0.0,0.0,9,8.0,120.0,11.37680483165878,0.03,3.0,True
6.4,-57.6873599362949,-59.99999999999999,-2.312640063705101,-0.01344388274624224,-0.1999999999999993,0.0,0.0,0.0,9,8.0,120.0,11.630996486396167,0.03,3.0,True
6.5,-57.76438771045774,-59.99999999999999,-2.235612289542257,-0.01344388274624224,-0.1999999999999993,0.0,0.0,0.0,9,8.0,120.0,11.8620798088847,0.03,3.0,True
6.6000000000000005,-57.8337127072043,-59.99999999999999,-2.166287292795699,-0.01209949447161801,-0.17999999999999927,0.0,0.0,0.0,9,8.0,120.0,12.093163131373231,0.03,3.0,True
6.7,-57.90303770395086,-59.99999999999999,-2.0969622960491408,-0.01209949447161801,-0.17999999999999927,0.0,0.0,0.0,9,8.0,120.0,12.301138121612905,0.03,3.0,True
6.800000000000001,-57.97236270069741,-59.99999999999999,-2.0276372993025826,-0.01209949447161801,-0.17999999999999927,0.0,0.0,0.0,9,8.0,120.0,12.509113111852578,0.03,3.0,True
6.9,-58.033984920027684,-59.99999999999999,-1.9660150799723102,-0.010755106196993781,-0.15999999999999925,0.0,0.0,0.0,9,8.0,120.0,12.717088102092253,0.03,3.0,True
7.0,-58.09560713935796,-59.99999999999999,-1.904392860642038,-0.010755106196993781,-0.15999999999999925,0.0,0.0,0.0,9,8.0,120.0,12.90195476008307,0.03,3.0,True
7.1000000000000005,-58.14952658127194,-59.99999999999999,-1.850473418728051,-0.009410717922369551,-0.13999999999999924,0.0,0.0,0.0,9,8.0,120.0,13.086821418073889,0.03,3.0,True
7.2,-58.20344602318593,-59.99999999999999,-1.7965539768140641,-0.009410717922369551,-0.13999999999999924,0.0,0.0,0.0,9,8.0,120.0,13.24857974381585,0.03,3.0,True
7.300000000000001,-58.257365465099916,-59.99999999999999,-1.7426345349000774,-0.009410717922369551,-0.13999999999999924,0.0,0.0,0.0,9,8.0,120.0,13.41033806955781,0.03,3.0,True
7.4,-58.311284907013906,-59.99999999999999,-1.6887150929860906,-0.009410717922369551,-0.13999999999999924,0.0,0.0,0.0,9,8.0,120.0,13.57209639529977,0.03,3.0,True
7.5,-58.357501571511605,-59.99999999999999,-1.6424984284883895,-0.00806632964774532,-0.11999999999999922,0.0,0.0,0.0,9,8.0,120.0,13.73385472104173,0.03,3.0,True
7.6000000000000005,-58.403718236009304,-59.99999999999999,-1.5962817639906883,-0.00806632964774532,-0.11999999999999922,0.0,0.0,0.0,8,8.0,120.0,13.872504714534832,0.03,3.0,True
7.7,-58.44993490050701,-59.99999999999999,-1.5500650994929872,-0.00806632964774532,-0.11999999999999922,0.0,0.0,0.0,8,8.0,120.0,14.011154708027936,0.03,3.0,True
7.800000000000001,-58.49615156500471,-59.99999999999999,-1.503848434995286,-0.00806632964774532,-0.11999999999999922,0.0,0.0,0.0,8,8.0,120.0,14.14980470152104,0.03,3.0,True
7.9,-58.54236822950241,-59.99999999999999,-1.457631770497585,-0.00806632964774532,-0.11999999999999922,0.0,0.0,0.0,8,8.0,120.0,14.288454695014142,0.03,3.0,True
8.0,-58.58088211658383,-59.99999999999999,-1.4191178834161693,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,14.427104688507246,0.03,3.0,True
8.1,-58.619396003665244,-59.99999999999999,-1.3806039963347538,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,14.542646349751493,0.03,3.0,True
8.200000000000001,-58.65790989074666,-59.99999999999999,-1.3420901092533384,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,14.65818801099574,0.03,3.0,True
8.3,-58.69642377782807,-59.99999999999999,-1.303576222171923,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,14.773729672239986,0.03,3.0,True
8.4,-58.73493766490949,-59.99999999999999,-1.2650623350905075,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,14.889271333484231,0.03,3.0,True
8.5,-58.7734515519909,-59.99999999999999,-1.2265484480090918,-0.006721941373121091,-0.0999999999999992,0.0,0.0,0.0,8,8.0,120.0,15.004812994728479,0.03,3.0,True
8.6,-58.80426266165605,-59.99999999999999,-1.1957373383439494,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.120354655972726,0.03,3.0,True
8.700000000000001,-58.83507377132119,-59.99999999999999,-1.1649262286788067,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.212787984968152,0.03,3.0,True
8.8,-58.86588488098633,-59.99999999999999,-1.134115119013664,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.305221313963582,0.03,3.0,True
8.9,-58.89669599065147,-59.99999999999999,-1.1033040093485216,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.397654642959008,0.03,3.0,True
9.0,-58.92750710031662,-59.99999999999999,-1.072492899683379,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.490087971954436,0.03,3.0,True
9.1,-58.95831820998176,-59.99999999999999,-1.0416817900182365,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.582521300949866,0.03,3.0,True
9.200000000000001,-58.9891293196469,-59.99999999999999,-1.0108706803530938,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.67495462994529,0.03,3.0,True
9.3,-59.019940429312044,-59.99999999999999,-0.9800595706879512,-0.005377553098496861,-0.07999999999999918,0.0,0.0,0.0,8,8.0,120.0,15.76738795894072,0.03,3.0,True
9.4,-59.043048761560904,-59.99999999999999,-0.9569512384390942,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,15.859821287936148,0.03,3.0,True
9.5,-59.06615709380976,-59.99999999999999,-0.9338429061902374,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,15.929146284682718,0.03,3.0,True
9.600000000000001,-59.08926542605862,-59.99999999999999,-0.9107345739413804,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,15.998471281429289,0.03,3.0,True
9.700000000000001,-59.11237375830747,-59.99999999999999,-0.8876262416925235,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.06779627817586,0.03,3.0,True
9.8,-59.13548209055633,-59.99999999999999,-0.8645179094436666,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.13712127492243,0.03,3.0,True
9.9,-59.15859042280518,-59.99999999999999,-0.8414095771948096,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.206446271668998,0.03,3.0,True
10.0,-59.18169875505404,-59.99999999999999,-0.8183012449459527,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.27577126841557,0.03,3.0,True
10.100000000000001,-59.2048070873029,-59.99999999999999,-0.7951929126970957,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.34509626516214,0.03,3.0,True
10.200000000000001,-59.227915419551756,-59.99999999999999,-0.7720845804482388,-0.00403316482387263,-0.059999999999999165,0.0,0.0,0.0,8,8.0,120.0,16.414421261908714,0.03,3.0,True
