time,psi_deg,target_psi_deg,angle_error_deg,omega_rad_s,u_cmd,roll_deg,pitch_deg,moment_nm,horizon,q_angle,q_terminal,q_omega,r_u,r_du,solver_success
0.0,0.0231083322488529,29.999999999999996,29.976891667751147,0.004033164823872687,0.06,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.1,0.06932499674655869,29.999999999999996,29.93067500325344,0.008066329647745374,0.12,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.2,0.13864999349311738,29.999999999999996,29.861350006506882,0.01209949447161806,0.18,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.30000000000000004,0.23108332248852892,29.999999999999996,29.768916677511466,0.016132659295490744,0.24,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.4,0.34662498373279343,29.999999999999996,29.65337501626721,0.02016582411936343,0.3,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.5,0.4852749772259108,29.999999999999996,29.514725022774083,0.02419898894323612,0.36,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.6000000000000001,0.6650006518945661,29.999999999999996,29.334999348105427,0.031368047733362034,0.42,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.7000000000000001,0.9217367055921296,29.999999999999996,29.078263294407865,0.04480889445599444,0.48,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.8,1.3317199477840747,29.999999999999996,28.66828005221592,0.07155557454250774,0.54,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
0.9,1.9330687832031384,29.999999999999996,28.06693121679686,0.10495517131096152,0.6000000000000001,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
1.0,2.7339927732380245,29.999999999999996,27.266007226761975,0.1397876068431902,0.6600000000000001,0.0,0.0,0.0,17,8.0,120.0,0.8,0.03,3.0,True
1.1,3.8144683719671217,29.999999999999996,26.185531628032873,0.18857856685279806,0.7200000000000002,0.0,0.0,0.0,16,8.0,120.0,0.8,0.03,3.0,True
1.2000000000000002,5.334448487547203,29.999999999999996,24.665551512452794,0.26528657581716375,0.7800000000000002,0.0,0.0,0.0,16,8.0,120.0,0.8,0.03,3.0,True
1.3,6.854428603127294,29.999999999999996,23.1455713968727,0.26528657581716547,0.7800000000000016,0.0,0.0,0.0,15,8.0,120.0,0.8,0.03,3.0,True
1.4000000000000001,8.374408718707384,29.999999999999996,21.625591281292614,0.26528657581716547,0.7800000000000016,0.0,0.0,0.0,15,8.0,120.0,0.8,0.03,3.0,True
1.5,9.747887328670481,29.999999999999996,20.252112671329517,0.23971723949571022,0.7600000000000016,0.0,0.0,0.0,15,8.0,120.0,0.8,0.03,3.0,True
1.6,11.121365938633579,29.999999999999996,18.87863406136642,0.23971723949571022,0.7600000000000016,0.0,0.0,0.0,14,8.0,120.0,0.8,0.03,3.0,True
1.7000000000000002,12.34834304297968,29.999999999999996,17.651656957020318,0.214147903174255,0.7400000000000015,0.0,0.0,0.0,14,8.0,120.0,0.8,0.03,3.0,True
1.8,13.575320147325781,29.999999999999996,16.424679852674217,0.214147903174255,0.7400000000000015,0.0,0.0,0.0,13,8.0,120.0,0.8,0.03,3.0,True
