event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779765942246292880,175.978496766,4.97977603,0.013771738629017757,0.01308996938995747,0.000954476934684399,0.280045925,0.319991972,0.319991972,-5.462285399245513,-2.614961915050659
2,0.6000000238418579,1779766049145769016,101.879268747,6.079461888,0.11644618603149669,0.12121857070491866,0.001227184630308513,0.479506269,0.539575392,0.559510305,4.811186423750218,2.953183573809601
3,0.699999988079071,1779766111304633679,56.039681816,6.120106912,0.15039829413669886,0.14917110950639034,0.000545415391248228,0.32023334,0.380307439,0.400158611,-4.441202138494437,-4.068701745258584
4,0.800000011920929,1779766150244394501,32.779692807,6.079907394,0.29963758056699524,0.3031146036862027,0.000272707695624114,0.580361403,0.7401589,0.760251469,4.304064051640329,3.6007264202362266
5,0.8999999761581421,1779766178244141265,21.879779259,6.079852896,0.4287646744450132,0.42392411284768516,0.0016362461737446838,0.580149162,0.780241459,0.799993792,-3.829933773808828,-4.904522851462245
6,1.0,1779766205424184908,21.03977408,36.819495752,0.4734887365273679,0.47778388273344774,0.001227184630308513,0.599728625,0.839779231,0.879666578,9.31597777148092,-0.4380440802504504
