event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779771481700847402,170.518685433,6.079404911,0.07131306240570581,0.07131306240570581,0.00040906154343617096,0.319606244,0.359677082,0.639615027,2.2867221363309547,2.1158385548685925
2,0.6000000238418579,1779771581899743916,94.079109331,6.079692982,0.08863000107783704,0.0878118779909647,0.001227184630308513,0.459932351,0.500071312,0.77994778,-2.333111712249671,-2.655051391914685
3,0.699999988079071,1779771645199082693,57.179043835,6.07976794,0.16996507129772903,0.16989689437382302,0.001227184630308513,0.520106828,0.600106173,0.619960858,1.8689809463752498,2.4880180767290105
4,0.800000011920929,1779771683898757224,32.579691984,6.079821181,0.28361600344907856,0.2827978803622062,0.000272707695624114,0.439775563,0.579869309,0.600072644,-1.467251190069509,-3.465388987090256
5,0.8999999761581421,1779771711998551896,21.97993937,6.079805644,0.4408319899763803,0.4417864669110646,0.000136353847812057,0.639760515,0.860059318,0.899946387,1.8834453671344003,2.1401351881489106
6,1.0,1779771738598264600,20.479598497,22.359844776,0.4629894902458395,0.4615577748438129,0.000545415391248228,0.540047936,0.739808007,0.779945327,2.6841102452156886,-6.78884195613164
