event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779770783097357682,173.478123371,6.119961109,0.07008587777539729,0.06994952392758524,0.000272707695624114,0.399951309,0.439934167,0.439934167,2.221641917461009,2.2164106788315032
2,0.6000000238418579,1779770883396658727,94.139069705,6.080090339,0.0892435933929913,0.0868574010562803,0.000272707695624114,0.319677352,0.359845266,0.359845266,-2.0870700882811675,-2.887820232506142
3,0.699999988079071,1779770946195950486,56.679136206,6.080152995,0.17378297903646664,0.17044230976507124,0.000136353847812057,0.359821688,0.440179138,0.460023375,1.4872466298980689,2.7293426956421243
4,0.800000011920929,1779770985035688645,32.719615101,6.079866256,0.28266152651439413,0.28102528034064944,0.000545415391248228,0.359685074,0.499835601,0.519810769,-0.8500664128336824,-3.6951508869764753
5,0.8999999761581421,1779771013195325733,22.039733207,6.079853919,0.43878668225919937,0.4423318823023129,0.004226969282173767,0.480405891,0.71996584,0.740023126,1.0454253321310214,2.593989589906722
6,1.0,1779771039595323402,20.279905038,25.959657594,0.46885270570175797,0.46142142099600086,0.000681769239060285,0.49999857,0.719842656,0.739815026,2.6872144386857486,-5.77581843971007
