event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779769602052504792,57.53975613,40.579964912,0.07226753934039021,0.07213118549257815,0.0014998923259326269,0.320176795,0.360070423,0.640238558,2.1847221324774106,1.006505913375047
