event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779768146850202595,229.818591196,6.080006295,0.07233571626429623,0.07254024703601432,0.000545415391248228,0.40000002,0.44007813,0.44007813,1.6827675949814755,5.020364344396403
2,0.6000000238418579,1779768246409521424,93.419211339,6.079741947,0.09367509344688316,0.09285697036001081,0.000136353847812057,0.439764338,0.500134782,0.500134782,-1.336016565282667,-5.298445781909503
3,0.699999988079071,1779768310708777283,58.179510059,6.120346507,0.1696241866781989,0.17071501746069534,0.000136353847812057,0.520160166,0.600252162,0.62050906,0.6554154237575935,5.110204853561782
4,0.800000011920929,1779768349208902831,32.339470328,6.079605036,0.2851158957750112,0.28552495731844735,0.000954476934684399,0.559536513,0.699558216,0.699558216,-0.002630242037707458,-5.7374876109799
5,0.8999999761581421,1779768377508175511,22.179542857,6.120116308,0.43169628217297246,0.43537783606389796,0.00040906154343617096,0.640329715,0.860149426,0.8803689,0.46655972240226706,4.660001329795035
6,1.0,1779768404108277668,20.439908299,23.779518171,0.4738296211468981,0.46578474412598675,0.000136353847812057,0.519880683,0.75992896,0.779918407,5.3860329644868195,-9.533396476701656
