event_id,lever_before_drop,drop_timestamp_ns,pre_duration_sec,post_duration_sec,steady_state_abs_yaw,first_post_abs_yaw,last_post_abs_yaw,time_to_50pct_sec,time_to_10pct_sec,time_to_5pct_sec,mean_roll_post,mean_pitch_post
1,0.5,1779767384072584918,60.279601957,18.119976293,0.10206085508732467,0.10185632431560657,0.00136353847812057,0.29997478,0.340313413,0.640229227,5.056713961660076,0.4739989284111556
2,0.5,1779767637670382692,88.639333921,23.939935021,0.07240389318820226,0.06858598544946466,0.00040906154343617096,0.320280267,0.659936478,0.659936478,2.208295637908663,4.562251258393086
